number,sys_updated_at,reassigned,assigned_to,opened_by,subcategory,urgency,problem_id,resolved_by,location,reassignment_count,cmdb_ci,vendor,caused_by,incident_state,active,u_priority_confirmation,contact_type,rfc,assignment_group,knowledge,priority,closed_code,impact,category,u_symptom,D_sys_mod_count,D_reopen_count
INC0024502,2016-06-05 08:07:00,1,68,310,443,697,1,1030,1173,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1811,1889,2365,2372
INC0024503,2016-05-23 17:07:00,0,98,310,499,697,1,976,1173,1392,1,1,1,1479,1487,1489,1490,1,1716,1754,1756,1767,1777,1802,1885,2367,2372
INC0024504,2016-07-05 12:07:00,0,98,310,600,697,1,976,1172,1392,1,1,1,1479,1487,1489,1490,1,1715,1755,1756,1767,1777,1802,1889,2365,2372
INC0024505,2016-06-25 15:00:00,1,111,310,544,697,1,1098,1173,1394,1,1,1,1479,1487,1489,1490,1,1702,1755,1756,1764,1777,1790,1889,2367,2372
INC0024506,2016-06-05 09:07:00,0,68,310,472,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1784,1,2365,2372
INC0024507,2016-09-05 11:34:00,1,27,310,495,697,1,986,1168,1395,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1769,1777,1781,1889,2367,2372
INC0024508,2016-09-05 15:07:00,0,145,310,443,697,1,1079,1168,1392,1,1,1,1479,1487,1489,1490,1,1689,1755,1756,1764,1777,1811,1889,2366,2372
INC0024510,2016-06-05 13:07:00,0,68,310,544,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1792,1889,2365,2372
INC0024511,2016-07-05 11:07:00,0,106,238,484,697,1,1052,1324,1392,1,1,1,1479,1487,1489,1490,1,1708,1755,1756,1764,1777,1787,1889,2365,2372
INC0024512,2016-09-05 17:07:00,0,64,310,443,697,1,1016,1170,1392,1,1,1,1479,1487,1489,1490,1,1689,1755,1756,1763,1777,1811,1,2366,2372
INC0024513,2016-09-05 16:48:00,1,6,310,443,697,1,957,1168,1394,1,1,1,1481,1486,1488,1490,1,1681,1755,1756,1764,1777,1811,2202,2367,2372
INC0024514,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024515,2016-06-05 11:07:00,0,68,310,472,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1784,2324,2365,2372
INC0024516,2016-06-05 11:07:00,0,68,310,462,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1793,1857,2365,2372
INC0024517,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024518,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024519,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024520,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024521,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024522,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024523,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024524,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024526,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024527,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2367,2372
INC0024528,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024529,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2366,2372
INC0024530,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2366,2372
INC0024531,2016-06-05 11:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024532,2016-06-05 12:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024533,2016-06-05 12:07:00,1,68,310,473,697,1,1030,1168,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1784,1911,2365,2372
INC0024534,2016-06-05 12:07:00,0,68,310,544,697,1,1030,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1784,1,2365,2372
INC0024535,2016-10-05 15:07:00,1,10,310,443,697,1,966,1170,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1811,1,2366,2372
INC0024537,2016-06-05 13:07:00,0,68,310,544,697,1,1030,1324,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1772,1777,1817,1,2365,2372
INC0024538,2016-06-05 13:07:00,0,101,311,463,697,1,1046,1168,1392,1,1,1,1479,1487,1488,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2372
INC0024539,2016-07-05 18:07:00,1,85,244,443,699,877,1033,1230,1393,1,1,1,1479,1487,1489,1490,1,1676,1755,1759,1764,1778,1811,1,2366,2372
INC0024540,2016-06-05 12:07:00,0,26,238,544,697,1,964,1324,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1804,1889,2365,2372
INC0024542,2016-07-05 17:07:00,1,193,310,544,697,1,1125,1173,1393,1,1,1,1479,1487,1489,1490,1,1719,1755,1756,1764,1777,1792,1889,2365,2372
INC0024545,2016-06-05 14:07:00,0,68,310,462,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,1857,2366,2372
INC0024547,2016-08-05 10:07:00,1,10,311,463,697,1,966,1173,1394,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,1889,2366,2372
INC0024548,2016-06-05 13:07:00,0,68,310,463,697,1,1030,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024549,2016-06-05 14:07:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024551,2016-11-05 14:39:00,1,83,311,443,697,1,1029,1168,1394,1,1,1,1479,1487,1489,1490,1,1689,1755,1756,1760,1777,1811,1911,2367,2372
INC0024552,2016-07-05 18:07:00,1,85,310,443,699,878,1033,1170,1393,1,1,1,1479,1487,1489,1490,1,1676,1755,1759,1764,1778,1811,1,2366,2372
INC0024553,2016-11-05 16:07:00,1,116,310,463,697,864,1062,1173,1397,1,1,1,1479,1487,1489,1490,1,1693,1755,1756,1763,1777,1802,1845,2367,2372
INC0024555,2016-02-05 10:25:00,0,64,311,443,699,879,1016,1170,1392,1,1,1,1479,1487,1489,1490,1,1689,1755,1759,1763,1778,1811,1889,2366,2372
INC0024557,2016-08-05 10:07:00,1,87,252,463,698,1,1035,1324,1393,1,1,1,1479,1487,1489,1490,1,1713,1755,1758,1764,1779,1787,1889,2366,2372
INC0024558,2016-08-05 10:07:00,1,87,252,463,698,1,1035,1324,1393,1,1,1,1479,1487,1489,1490,1,1713,1755,1758,1764,1779,1787,1889,2366,2372
INC0024559,2016-08-05 10:07:00,1,87,252,463,698,1,1035,1324,1393,1,1,1,1479,1487,1489,1490,1,1713,1755,1758,1764,1779,1787,1889,2366,2372
INC0024560,2016-08-05 10:07:00,1,87,252,463,698,1,1035,1324,1393,1,1,1,1479,1487,1489,1490,1,1713,1755,1758,1764,1779,1787,1889,2366,2372
INC0024561,2016-06-05 15:07:00,0,68,310,456,697,1,1030,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1788,1889,2365,2372
INC0024562,2016-06-05 16:07:00,1,101,311,544,697,1,1046,1168,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1794,1889,2365,2372
INC0024563,2016-08-05 12:07:00,1,96,250,544,697,1,1043,1170,1393,1,1,1,1479,1487,1489,1490,1,1679,1755,1756,1764,1777,1794,1889,2366,2372
INC0024566,2016-10-05 15:07:00,1,10,311,463,697,1,966,1169,1394,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2367,2372
INC0024567,2016-06-05 17:07:00,0,101,311,463,697,1,1046,1169,1392,1,1,1,1479,1487,1488,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2372
INC0024568,2016-06-05 17:07:00,1,68,250,544,697,1,1030,1170,1395,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1794,1,2366,2372
INC0024570,2016-07-05 23:07:00,1,64,250,544,697,1,1016,1363,1393,1,1,1,1479,1487,1489,1490,1,1689,1755,1756,1763,1777,1784,1889,2367,2372
INC0024573,2016-07-05 09:07:00,1,179,310,617,697,1,967,1170,1393,1,1,1,1479,1487,1489,1490,1,1693,1755,1756,1772,1777,1801,2147,2365,2372
INC0024575,2016-06-05 18:07:00,0,68,310,462,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1793,1889,2365,2372
INC0024576,2016-07-05 12:07:00,1,144,250,544,699,880,1088,1229,1398,1,1,1,1479,1487,1489,1490,1,1693,1755,1759,1767,1778,1794,1889,2367,2372
INC0024577,2016-09-05 16:07:00,1,5,310,462,697,1,955,1170,1394,1,1,1,1479,1487,1489,1490,1,1679,1755,1756,1760,1777,1793,1889,2366,2372
INC0024578,2016-09-05 10:07:00,1,5,259,544,697,1,955,1170,1393,1,1,1,1479,1487,1489,1490,1,1679,1755,1756,1760,1777,1794,1,2366,2372
INC0024579,2016-07-05 19:07:00,1,171,277,463,697,1,1097,1173,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1802,1889,2366,2372
INC0024580,2016-06-05 20:07:00,0,36,259,462,697,1,993,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1793,1,2365,2372
INC0024581,2016-06-05 20:07:00,0,68,310,445,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1782,1889,2365,2372
INC0024584,2016-07-05 00:07:00,1,85,259,443,697,1,1033,1173,1393,1,1,1,1479,1487,1489,1490,1,1676,1755,1756,1763,1777,1811,1,2365,2372
INC0024585,2016-06-05 23:07:00,0,36,259,463,697,1,993,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024586,2016-08-05 11:07:00,0,9,259,515,697,1,960,1168,1392,1,1,1,1479,1487,1489,1490,1,1681,1755,1756,1764,1777,1800,1,2366,2372
INC0024588,2016-07-05 00:07:00,1,36,259,567,697,1,993,1168,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1783,1,2365,2372
INC0024589,2016-07-05 12:07:00,1,67,259,544,697,1,1020,1170,1393,1,1,1,1479,1487,1489,1490,1,1693,1755,1756,1763,1777,1794,1,2366,2372
INC0024590,2016-11-05 10:07:00,1,6,259,502,697,1,957,1168,1394,1,1,1,1479,1487,1489,1490,1,1681,1755,1756,1764,1777,1784,1,2367,2372
INC0024591,2016-07-05 18:07:00,1,85,352,443,697,1,1033,1170,1393,1,1,1,1479,1487,1489,1490,1,1676,1755,1756,1764,1777,1811,2202,2367,2372
INC0024593,2016-07-05 01:07:00,0,141,342,443,697,1,1086,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1760,1777,1811,2032,2365,2372
INC0024594,2016-09-05 15:07:00,1,10,236,544,697,1,966,1170,1395,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1764,1777,1794,1889,2367,2372
INC0024595,2016-07-05 03:07:00,1,4,236,443,697,1,954,1168,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1811,2202,2366,2372
INC0024596,2016-07-05 02:07:00,0,152,237,462,697,1,974,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1793,1,2365,2372
INC0024598,2016-07-05 04:07:00,0,175,352,463,697,1,1112,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1802,1889,2365,2372
INC0024599,2016-07-05 07:07:00,0,68,310,445,697,1,1030,1191,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1782,2031,2365,2372
INC0024600,2016-07-05 13:07:00,0,68,310,462,697,1,1030,1191,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1771,1777,1793,1959,2366,2372
INC0024601,2016-07-05 07:07:00,0,68,310,463,697,1,1030,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024602,2016-07-05 07:07:00,0,68,310,463,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024603,2016-07-05 07:10:00,0,68,310,456,697,1,1030,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1788,2113,2365,2372
INC0024605,2016-07-05 14:07:00,0,21,310,611,697,1,978,1172,1392,1,1,1,1479,1487,1489,1490,1,1692,1755,1756,1764,1777,1800,1,2366,2372
INC0024606,2016-07-05 08:07:00,0,68,310,463,697,1,1030,1209,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024607,2016-05-24 18:07:00,0,95,244,544,697,1,1042,1170,1392,1,1,1,1479,1487,1489,1490,1,1729,1755,1756,1772,1777,1791,1,2367,2372
INC0024608,2016-07-05 08:07:00,0,68,310,463,697,1,1030,1171,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024609,2016-07-05 08:07:00,0,68,310,519,697,1,1030,1184,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1790,1,2365,2372
INC0024610,2016-09-05 10:07:00,0,114,244,461,697,1,1056,1209,1392,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1764,1777,1792,1889,2366,2372
INC0024611,2016-09-05 15:07:00,0,107,310,479,697,1,1053,1209,1392,1,1,1,1479,1487,1489,1490,1,1701,1755,1756,1765,1777,1791,2206,2366,2372
INC0024612,2016-07-05 09:07:00,0,137,239,445,697,1,968,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1782,1862,2366,2372
INC0024613,2016-07-05 08:07:00,0,68,310,463,697,1,1030,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2365,2372
INC0024614,2016-07-05 13:07:00,1,33,310,544,697,1,956,1171,1394,1,1,1,1479,1487,1489,1490,1,1680,1755,1756,1764,1777,1782,1889,2366,2372
INC0024616,2016-07-05 09:07:00,0,68,310,462,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1793,1857,2365,2372
INC0024617,2016-07-05 08:10:00,0,137,239,452,697,1,968,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,2138,2365,2372
INC0024618,2016-07-05 09:07:00,0,114,244,463,697,1,1056,1173,1392,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1764,1777,1802,1,2365,2372
INC0024619,2016-09-05 02:07:00,0,88,238,463,697,1,1038,1324,1392,1,1,1,1479,1487,1489,1490,1,1728,1755,1756,1764,1777,1802,1,2366,2372
INC0024620,2016-07-05 09:07:00,0,68,310,462,697,1,1030,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1793,1857,2365,2372
INC0024621,2016-07-05 09:07:00,0,137,239,463,697,1,968,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024622,2016-07-05 09:07:00,0,10,240,445,697,1,966,1184,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1782,2031,2365,2372
INC0024623,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2365,2372
INC0024626,2016-07-05 09:07:00,0,10,240,456,697,1,966,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1788,2113,2365,2372
INC0024627,2016-08-05 15:07:00,1,28,244,544,697,1,987,1172,1394,1,1,1,1479,1487,1489,1490,1,1702,1755,1756,1764,1777,1794,1,2367,2372
INC0024628,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1169,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024629,2016-07-05 18:10:00,0,85,310,443,697,1,1033,1170,1392,1,1,1,1479,1487,1489,1490,1,1676,1755,1756,1764,1777,1811,2021,2365,2372
INC0024630,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1171,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2365,2372
INC0024631,2016-07-05 16:10:00,0,72,240,452,697,1,1023,1209,1392,1,1,1,1479,1487,1489,1490,1,1678,1755,1756,1761,1777,1783,1863,2365,2372
INC0024632,2016-07-05 09:07:00,0,10,240,452,697,1,966,1176,1392,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1764,1777,1783,1863,2365,2372
INC0024633,2016-07-05 09:07:00,0,137,239,462,697,1,968,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2365,2372
INC0024634,2016-07-05 09:07:00,0,10,240,456,697,1,966,1171,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1788,2113,2365,2372
INC0024635,2016-07-05 09:07:00,0,26,238,463,697,1,964,1170,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1802,1889,2365,2372
INC0024636,2016-07-05 09:07:00,0,68,310,475,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1782,1857,2365,2372
INC0024637,2016-07-05 17:07:00,1,125,240,494,697,1,1071,1170,1393,1,1,1,1479,1487,1489,1490,1,1722,1755,1756,1764,1777,1802,1,2365,2372
INC0024638,2016-03-05 20:06:00,1,135,310,568,697,1,1072,1170,1395,1,1,1,1478,1486,1489,1490,1,1702,1755,1756,1764,1777,1781,1866,2367,2372
INC0024639,2016-07-05 09:07:00,0,10,240,452,697,1,966,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1783,1864,2365,2372
INC0024640,2016-07-05 09:07:00,0,26,238,463,697,1,964,1170,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1802,1889,2365,2372
INC0024641,2016-07-05 09:07:00,0,68,310,462,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2365,2372
INC0024642,2016-07-05 15:07:00,1,163,244,544,697,1,1021,1172,1395,1,1,1,1479,1487,1489,1490,1,1721,1755,1756,1764,1777,1794,1,2367,2372
INC0024643,2016-07-05 17:07:00,1,89,244,583,697,1,1094,1172,1393,1,1,1,1479,1487,1489,1490,1,1701,1755,1756,1764,1777,1791,1889,2366,2372
INC0024644,2016-07-05 09:07:00,0,10,240,445,697,1,966,1219,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1782,1857,2365,2372
INC0024645,2016-07-05 09:07:00,1,68,310,544,697,1,1030,1171,1393,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1794,1889,2366,2372
INC0024647,2016-07-05 09:07:00,0,26,238,463,697,1,964,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024648,2016-07-05 14:07:00,0,21,310,544,697,1,978,1172,1392,1,1,1,1479,1487,1489,1490,1,1692,1755,1756,1764,1777,1783,1889,2366,2372
INC0024649,2016-07-05 09:07:00,0,10,240,463,697,1,966,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,1,2365,2372
INC0024650,2016-07-05 09:07:00,0,68,310,462,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1793,1857,2365,2372
INC0024651,2016-07-05 17:07:00,0,72,240,611,697,1,1023,1173,1392,1,1,1,1479,1487,1489,1490,1,1678,1755,1756,1764,1777,1800,1896,2366,2372
INC0024652,2016-07-05 15:07:00,0,52,240,544,697,1,1037,1168,1392,1,1,1,1479,1487,1489,1490,1,1711,1755,1756,1764,1777,1789,1889,2365,2372
INC0024654,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2365,2372
INC0024655,2016-09-05 15:07:00,1,59,244,544,697,1,1011,1168,1394,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1772,1777,1784,1,2366,2372
INC0024656,2016-08-05 10:07:00,0,68,243,462,697,1,1030,1254,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,2148,2366,2372
INC0024657,2016-07-05 09:07:00,0,10,240,463,697,1,966,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024659,2016-07-05 10:07:00,0,8,240,480,697,1,958,1194,1392,1,1,1,1479,1487,1489,1490,1,1706,1755,1756,1764,1777,1811,1,2365,2372
INC0024660,2016-07-05 09:07:00,0,10,240,463,697,1,966,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024661,2016-10-05 12:52:00,1,10,243,544,697,1,966,1170,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1763,1777,1782,1,2367,2372
INC0024662,2016-07-05 09:07:00,0,10,240,463,697,1,966,1171,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024663,2016-09-05 14:07:00,0,72,310,519,697,1,1023,1173,1392,1,1,1,1479,1487,1489,1490,1,1678,1755,1756,1767,1777,1783,1909,2367,2372
INC0024664,2016-07-05 11:07:00,0,26,238,463,697,1,964,1170,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1802,1889,2365,2372
INC0024665,2016-10-05 10:07:00,1,13,244,544,697,1,965,1170,1395,1,1,1,1479,1487,1489,1490,1,1689,1755,1756,1,1777,1784,1,2366,2372
INC0024666,2016-07-05 09:07:00,0,10,240,463,697,1,966,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024668,2016-07-05 09:07:00,0,10,240,526,697,1,966,1184,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1793,1857,2365,2372
INC0024669,2016-07-05 09:07:00,0,68,310,489,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1798,2105,2365,2372
INC0024670,2016-07-05 10:07:00,1,67,243,497,697,1,1020,1219,1393,1,1,1,1479,1487,1489,1490,1,1693,1755,1756,1769,1777,1801,1,2366,2372
INC0024671,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024672,2016-07-05 11:07:00,0,26,238,544,697,1,964,1170,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1802,1889,2365,2372
INC0024673,2016-07-05 16:10:00,1,40,240,485,697,1,998,1170,1393,1,1,1,1479,1487,1489,1490,1,1700,1755,1756,1764,1777,1787,1889,2365,2372
INC0024674,2016-07-05 11:07:00,0,31,244,463,697,1,983,1188,1392,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1763,1777,1802,1,2365,2372
INC0024675,2016-07-05 11:07:00,0,17,310,544,697,1,970,1180,1392,1,1,1,1479,1487,1489,1490,1,1694,1755,1756,1764,1777,1784,1889,2365,2372
INC0024676,2016-07-05 15:07:00,0,59,243,462,697,1,1011,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1793,1,2365,2372
INC0024677,2016-11-05 11:07:00,0,92,240,610,697,1,1039,1180,1392,1,1,1,1479,1487,1489,1490,1,1682,1755,1756,1764,1777,1785,2100,2367,2372
INC0024678,2016-07-05 09:07:00,0,10,240,463,697,1,966,1243,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,1,2365,2372
INC0024679,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2365,2372
INC0024680,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1170,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024681,2016-07-05 10:07:00,0,103,310,544,697,1,1050,1172,1392,1,1,1,1479,1487,1489,1490,1,1692,1755,1756,1764,1777,1783,1889,2366,2372
INC0024682,2016-08-05 12:07:00,0,62,240,461,697,1,1014,1168,1392,1,1,1,1479,1487,1489,1490,1,1717,1755,1756,1764,1777,1792,1889,2365,2372
INC0024683,2016-07-05 09:07:00,0,114,244,463,697,1,1056,1171,1392,1,1,1,1479,1487,1489,1490,1,1,1755,1756,1764,1777,1802,1,2365,2372
INC0024684,2016-07-05 09:07:00,0,68,310,463,697,1,1030,1171,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2365,2372
INC0024685,2016-07-05 09:07:00,0,137,239,463,697,1,968,1172,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024686,2016-07-05 09:07:00,0,10,240,456,697,1,966,1208,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1764,1777,1788,1889,2365,2372
INC0024687,2016-07-05 09:07:00,0,137,239,463,697,1,968,1168,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2365,2372
INC0024688,2016-07-05 11:07:00,0,26,238,463,697,1,964,1173,1392,1,1,1,1479,1487,1489,1490,1,1727,1755,1756,1764,1777,1802,1889,2365,2372
INC0024689,2016-07-05 10:07:00,0,68,310,452,697,1,1030,1173,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1793,2138,2365,2372
INC0024690,2016-07-05 09:07:00,0,31,243,463,697,1,983,1209,1392,1,1,1,1479,1487,1489,1490,1,1677,1755,1756,1763,1777,1787,1,2365,2372
